tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,Descricao Chuva,Calor,predicao_xgb,predicao_lr,predicao_rf
1275,2,1568731770,1,2,11,0,2,1221.2255,1273.9262825263265,1256.4390391649094
1319,2,1568731024,1,2,11,0,2,1221.2255,1273.9251544047854,1256.4390391649094
1379,2,1568730541,1,2,11,0,2,1221.2255,1273.9244239990155,1256.4390391649094
1311,2,1568729985,1,2,11,0,2,1221.2255,1273.923583200655,1256.4390391649094
1319,2,1568729485,1,2,11,0,2,1221.2255,1273.922827087021,1256.4390391649094
1281,2,1568728785,1,2,10,0,2,1142.8787,1259.4833872275615,1224.6270157338424
1201,2,1568728301,1,2,10,0,2,1142.8787,1259.4826553095638,1224.6270157338424
1194,2,1568727443,1,2,10,0,2,1142.8787,1259.4813578185688,1224.6270157338424
1134,2,1568726882,1,2,10,0,2,1142.8787,1259.4805094590718,1224.6270157338424
1158,2,1568726150,1,2,10,0,2,1142.8787,1259.4794025087124,1224.6270157338424
1286,2,1568725955,1,2,10,0,2,1142.8787,1259.4791076243953,1224.6270157338424
1027,2,1568725389,1,2,10,0,2,1142.8787,1259.4782517037622,1224.6270157338424
969,2,1568724736,1,2,9,0,2,1081.0541,1245.0388829189835,1133.2785106910344
1315,2,1568724408,1,2,9,0,2,1081.0541,1245.03838690844,1133.2785106910344
1178,2,1568723846,1,2,9,0,2,1081.0541,1245.0375370367158,1133.2785106910344
1255,2,1568723124,1,2,9,0,2,1081.0541,1245.036445208629,1133.2785106910344
1268,2,1568723027,1,2,9,0,2,1081.0541,1245.036298522584,1133.2785106910344
1053,2,1568721896,1,2,9,0,2,1081.0541,1245.0345881935448,1133.2785106910344
1250,2,1568721411,1,2,8,0,2,1074.8906,1230.595473462948,1127.5921651386404
1061,2,1568721027,1,2,8,0,2,1074.8906,1230.5948927676775,1127.5921651386404
1049,2,1568720440,1,2,8,0,2,1074.8906,1230.5940050902716,1127.5921651386404
1099,2,1568719961,1,2,8,0,2,1074.8906,1230.5932807334104,1127.5921651386404
1140,2,1568719826,1,2,8,0,2,1074.8906,1230.5930765827295,1127.5921651386404
1208,2,1568719182,1,2,8,0,1,1074.8906,1140.3556225374007,1095.3960907724204
1093,2,1568718454,1,2,8,0,1,1074.8906,1140.35452163595,1095.3960907724204
1015,2,1568718368,1,2,8,0,1,1074.8906,1140.3543915844054,1095.3960907724204
1098,2,1568717610,1,2,7,0,1,1066.9615,1125.914864015764,1084.424653410687
1137,2,1568717244,1,2,7,0,1,1066.9615,1125.914310540584,1084.424653410687
1200,2,1568717084,1,2,7,0,1,1066.9615,1125.9140685842215,1084.424653410687
1157,2,1568716663,1,2,7,0,1,1066.9615,1125.9134319365419,1084.424653410687
1131,2,1568716439,1,2,7,0,1,1066.9615,1125.913093197634,1084.424653410687
991,2,1568715946,1,2,7,0,1,1066.9615,1125.9123476695916,1084.424653410687
1161,2,1568715866,1,2,7,0,1,1066.9615,1125.9122266914098,1084.424653410687
1136,2,1568715326,1,2,7,0,1,1066.9615,1125.9114100886857,1084.424653410687
866,2,1568714746,1,2,7,0,1,1066.9615,1125.9105329968709,1084.424653410687
1171,2,1568714107,1,2,6,0,1,970.25616,1111.4711853832744,1025.0408294674835
999,2,1568713855,1,2,6,0,1,970.25616,1111.470804302003,1025.0408294674835
1063,2,1568713038,1,2,6,0,1,970.25616,1111.4695688123254,1025.0408294674835
998,2,1568712760,1,2,6,0,1,970.25616,1111.4691484131451,1025.0408294674835
914,2,1568712035,1,2,6,0,1,970.25616,1111.4680520483764,1025.0408294674835
940,2,1568711412,1,2,6,0,1,970.25616,1111.467109930789,1025.0408294674835
1120,2,1568711035,1,2,6,0,1,970.25616,1111.4665398211093,1025.0408294674835
946,2,1568710315,1,2,5,0,1,858.5661,1097.0270697171043,919.9593636382767
1055,2,1568709654,1,2,5,0,1,858.5661,1097.0260701348805,919.9593636382767
717,2,1568709417,1,2,5,0,1,858.5661,1097.0257117370181,919.9593636382767
916,2,1568708770,1,2,5,0,1,858.5661,1097.0247333259765,919.9593636382767
748,2,1568708238,1,2,5,0,1,858.5661,1097.0239288210703,919.9593636382767
768,2,1568707892,1,2,5,0,1,858.5661,1097.023405590436,919.9593636382767
705,2,1568707131,1,1,4,0,1,813.6232,1082.5838734851125,862.9970145398868
778,2,1568706623,1,1,4,0,1,813.6232,1082.583105273661,862.9970145398868
857,2,1568704968,1,1,4,0,1,813.6232,1082.5806025375339,862.9970145398868
1024,2,1568691647,1,1,0,0,1,841.11633,1024.8069329566167,880.8294292985828
934,2,1568690138,1,1,0,0,1,841.11633,1024.8046510056704,880.8294292985828
919,2,1568689225,1,1,0,0,1,841.11633,1024.8032703421757,880.8294292985828
905,1,1568688257,1,4,23,0,1,1021.69055,1369.6621466993267,1077.3353293956725
920,1,1568687370,1,4,23,0,1,1021.69055,1369.660805353741,1077.3353293956725
1012,1,1568686491,1,4,23,0,1,1021.69055,1369.659476105973,1077.3353293956725
1074,1,1568685596,1,4,22,0,1,1050.749,1355.219741362196,1098.025017488286
1031,1,1568684819,1,4,22,0,1,1050.749,1355.2185663616094,1098.025017488286
1068,1,1568683806,1,4,22,0,1,1050.749,1355.217034475388,1098.025017488286
1122,1,1568683219,1,4,22,0,2,1050.749,1445.4526269689507,1190.4940901158864
924,1,1568682641,1,4,22,0,2,1050.749,1445.4517529015905,1190.4940901158864
903,1,1568681795,1,4,21,0,2,1070.3533,1431.0120922569492,1214.5740948224052
1000,1,1568681012,1,4,21,0,2,1070.3533,1431.0109081829994,1214.5740948224052
1122,1,1568680339,1,4,21,0,2,1070.3533,1431.0098904540484,1214.5740948224052
1014,1,1568679484,1,4,21,0,2,1070.3533,1431.0085974997348,1214.5740948224052
1160,1,1568679062,1,4,21,0,2,1070.3533,1431.0079593398284,1214.5740948224052
1113,1,1568678448,1,4,21,0,2,1070.3533,1431.0070308322863,1214.5740948224052
1041,1,1568677811,1,4,20,0,2,1143.507,1416.567686243144,1224.5580246883173
1095,1,1568677180,1,4,20,0,2,1143.507,1416.5667320277387,1224.5580246883173
1030,1,1568676642,1,4,20,0,2,1143.507,1416.5659184494687,1224.5580246883173
1218,1,1568675588,1,4,20,0,2,1143.507,1416.5643245619292,1224.5580246883173
1208,1,1568675144,1,4,20,0,2,1143.507,1416.5636531330226,1224.5580246883173
1315,1,1568674603,1,4,19,0,2,1360.7052,1402.1244537176983,1356.400568538871
1440,1,1568674344,1,4,19,0,2,1360.7052,1402.1240620508363,1356.400568538871
1263,1,1568673733,1,4,19,0,2,1360.7052,1402.1231380799757,1356.400568538871
1332,1,1568673338,1,4,19,0,2,1360.7052,1402.1225407502054,1356.400568538871
1398,1,1568672201,1,4,19,0,2,1360.7052,1402.1208213478023,1356.400568538871
1685,1,1568672170,1,4,19,0,2,1360.7052,1402.1207744687574,1356.400568538871
1480,1,1568671449,1,4,19,0,2,1360.7052,1402.1196841528974,1356.400568538871
1365,1,1568671259,1,4,19,0,2,1360.7052,1402.1193968297168,1356.400568538871
1486,1,1568670397,1,4,18,0,2,1405.3335,1387.6797119894402,1369.8748511434412
1256,1,1568669488,1,4,18,0,2,1405.3335,1387.6783373748542,1369.8748511434412
1564,1,1568669194,1,4,18,0,2,1405.3335,1387.6778927800376,1369.8748511434412
1455,1,1568668681,1,4,18,0,2,1405.3335,1387.6771170074496,1369.8748511434412
1431,1,1568668084,1,4,18,0,2,1405.3335,1387.6762142077712,1369.8748511434412
1294,1,1568667516,1,3,17,0,2,1405.3335,1373.2369739623107,1366.1535632544908
1515,1,1568666063,1,3,17,0,2,1405.3335,1373.2347766960913,1366.1535632544908
1693,1,1568665975,1,3,17,0,2,1405.3335,1373.2346436200917,1366.1535632544908
1468,1,1568665522,1,3,17,0,2,1405.3335,1373.2339585811399,1366.1535632544908
1271,1,1568665198,1,3,17,0,2,1405.3335,1373.2334686195052,1366.1535632544908
1521,1,1568664778,1,3,17,0,2,1405.3335,1373.232833484053,1366.1535632544908
1022,1,1568663231,1,3,16,0,2,1366.258,1358.7921127680977,1325.662240342059
1500,1,1568662893,1,3,16,0,2,1366.258,1358.7916016352813,1325.662240342059
1546,1,1568662169,1,3,16,0,2,1366.258,1358.7905067827398,1325.662240342059
1163,1,1568661468,1,3,16,0,2,1366.258,1358.7894467114259,1325.662240342059
1283,1,1568660676,1,3,16,0,2,1366.258,1358.7882490274303,1325.662240342059
1485,1,1568659856,1,3,15,0,2,1306.1976,1344.348627700698,1298.5618226081867
1149,1,1568659247,1,3,15,0,2,1306.1976,1344.3477067542924,1298.5618226081867
1249,1,1568658605,1,3,15,0,2,1306.1976,1344.3467359043868,1298.5618226081867
1072,1,1568657990,1,3,15,0,2,1306.1976,1344.3458058846174,1298.5618226081867
1310,1,1568657487,1,3,15,0,2,1306.1976,1344.3450452343025,1298.5618226081867
955,1,1568656656,1,3,14,0,2,1248.9424,1329.9054072730703,1265.8742636461682
1151,1,1568656283,1,3,14,0,2,1248.9424,1329.9048432122997,1265.8742636461682
1253,1,1568655632,1,3,14,0,2,1248.9424,1329.903858752349,1265.8742636461682
1194,1,1568655034,1,3,14,0,2,1248.9424,1329.9029544404432,1265.8742636461682
1247,1,1568654554,1,3,14,0,2,1248.9424,1329.9022285713547,1265.8742636461682
1159,1,1568654258,1,3,14,0,2,1248.9424,1329.9017809520835,1265.8742636461682
1075,1,1568652667,1,3,13,0,2,1238.1937,1315.4609936981294,1266.1902732230674
1317,1,1568652498,1,3,13,0,2,1238.1937,1315.4607381317212,1266.1902732230674
1349,1,1568651915,1,3,13,0,2,1238.1937,1315.4598565032245,1266.1902732230674
1548,1,1568650902,1,3,13,0,2,1238.1937,1315.4583246170025,1266.1902732230674
1219,1,1568649789,1,3,13,0,2,1238.1937,1315.4566415080542,1266.1902732230674
1283,1,1568649239,1,3,12,0,2,1238.1937,1301.0174284826846,1268.3271515036085
1196,1,1568648714,1,3,12,0,2,1238.1937,1301.016634563369,1268.3271515036085
1307,1,1568647903,1,3,12,0,2,1238.1937,1301.0154081470557,1268.3271515036085
1428,1,1568647374,1,3,12,0,2,1238.1937,1301.0146081788314,1268.3271515036085
1452,1,1568646700,1,3,12,0,2,1238.1937,1301.0135889376531,1268.3271515036085
1571,1,1568646088,1,3,12,0,2,1238.1937,1301.0126634545657,1268.3271515036085
1276,1,1568645871,1,2,11,0,2,1214.6565,1286.573954000876,1264.914172442589
1158,1,1568645298,1,2,11,0,2,1214.6565,1286.5730874946519,1264.914172442589
1546,1,1568644848,1,2,11,0,2,1214.6565,1286.5724069923815,1264.914172442589
1255,1,1568644345,1,2,11,0,2,1214.6565,1286.571646342066,1264.914172442589
1209,1,1568643717,1,2,11,0,2,1214.6565,1286.5706966633422,1264.914172442589
1334,1,1568643143,1,2,11,0,2,1214.6565,1286.5698286448908,1264.914172442589
1264,1,1568642377,1,2,10,0,2,1136.3097,1272.1302889784313,1237.6214775258247
1436,1,1568641884,1,2,10,0,2,1136.3097,1272.1295434503888,1237.6214775258247
1251,1,1568641449,1,2,10,0,2,1136.3097,1272.1288856315275,1237.6214775258247
1331,1,1568640337,1,2,10,0,2,1136.3097,1272.1272040348065,1237.6214775258247
1281,1,1568639579,1,2,10,0,2,1136.3097,1272.1260577665378,1237.6214775258247
1068,1,1568638960,1,2,10,0,2,1136.3097,1272.1251216978596,1237.6214775258247
990,1,1568638110,1,2,9,0,2,1074.4851,1257.6854550043097,1133.019845162373
1133,1,1568637716,1,2,9,0,2,1074.4851,1257.6848591867663,1133.019845162373
1150,1,1568637134,1,2,9,0,2,1074.4851,1257.683979070497,1133.019845162373
1101,1,1568636070,1,2,9,0,1,1074.4851,1167.4458898897158,1104.468308487055
1055,1,1568635712,1,2,9,0,1,1074.4851,1167.4453485123543,1104.468308487055
971,1,1568635578,1,2,9,0,1,1074.4851,1167.4451458739002,1104.468308487055
1356,1,1568634793,1,2,8,0,1,1068.3217,1153.0055774751233,1093.460199407894
1153,1,1568634532,1,2,8,0,1,1068.3217,1153.0051827838067,1093.460199407894
801,1,1568634111,1,2,8,0,1,1068.3217,1153.0045461361271,1093.460199407894
1001,1,1568632513,1,2,8,0,1,1068.3217,1153.0021295969543,1093.460199407894
836,1,1568631900,1,2,8,0,1,1068.3217,1153.0012026016395,1093.460199407894
1031,1,1568631873,1,2,8,0,1,1068.3217,1153.001161771503,1093.460199407894
1185,1,1568630449,1,2,7,0,1,1060.3925,1138.560627059502,1093.0592356667178
1163,1,1568630181,1,2,7,0,1,1060.3925,1138.5602217825942,1093.0592356667178
1153,1,1568629626,1,2,7,0,1,1060.3925,1138.559382496461,1093.0592356667178
1104,1,1568629182,1,2,7,0,1,1060.3925,1138.5587110675544,1093.0592356667178
952,1,1568629024,1,2,7,0,1,1060.3925,1138.558472135646,1093.0592356667178
1141,1,1568628788,1,2,7,0,1,1060.3925,1138.558115250011,1093.0592356667178
1147,1,1568627418,1,2,6,0,1,966.8951,1124.117662198282,1029.2812713515577
1206,1,1568626766,1,2,6,0,1,966.8951,1124.116676226104,1029.2812713515577
983,1,1568626229,1,2,6,0,1,966.8951,1124.1158641600616,1029.2812713515577
930,1,1568625732,1,2,6,0,1,966.8951,1124.1151125831095,1029.2812713515577
854,1,1568625107,1,2,6,0,1,966.8951,1124.1141674410676,1029.2812713515577
910,1,1568624696,1,2,6,0,1,966.8951,1124.113545915661,1029.2812713515577
1061,1,1568623864,1,2,5,0,1,855.205,1109.6739064422015,930.4062626390293
899,1,1568622936,1,2,5,0,1,855.205,1109.6725030952978,930.4062626390293
977,1,1568622198,1,2,5,0,1,855.205,1109.6713870715746,930.4062626390293
761,1,1568621889,1,2,5,0,1,855.205,1109.670919793349,930.4062626390293
813,1,1568621476,1,2,5,0,1,855.205,1109.6702952434878,930.4062626390293
754,1,1568620185,1,1,4,0,1,810.26215,1095.2299616577131,860.8712514923508
868,1,1568603438,1,1,0,0,1,837.75525,1037.4511111861787,883.2667296488144
939,7,1568602333,1,4,23,0,1,964.40063,1292.8667883761866,953.0063766426724
885,7,1568601170,1,4,23,0,1,964.40063,1292.8650296558756,953.0063766426724
955,7,1568599795,1,4,23,0,1,964.40063,1292.8629503433833,953.0063766426724
944,7,1568598607,1,4,22,0,1,1007.79724,1278.422772517017,988.5585907593758
1044,7,1568596216,1,4,22,0,1,1007.79724,1278.4191567816208,988.5585907593758
859,7,1568595195,1,4,21,0,1,1016.65485,1263.9792314972085,1047.2845235183725
1169,7,1568592423,1,4,21,0,1,1016.65485,1263.9750396032234,1047.2845235183725
1172,7,1568588882,1,4,20,0,2,1035.1556,1339.767783677066,1055.0323190710567
963,7,1568587523,1,4,19,0,2,1080.0751,1325.3273472598373,1065.6595670393335
1220,7,1568586396,1,4,19,0,2,1080.0751,1325.3256429797073,1065.6595670393335
913,7,1568585189,1,4,19,0,2,1080.0751,1325.323817721396,1065.6595670393335
1145,7,1568580730,1,3,17,0,2,1090.2899,1296.4403120992663,1053.9042631485847
1193,7,1568574495,1,3,16,0,2,1082.4305,1281.9925020618828,1045.7561350741994
1108,7,1568573265,1,3,15,0,2,1054.1184,1267.5522607219707,1030.1460286551649
1228,7,1568571062,1,3,15,0,2,1054.1184,1267.5489292853015,1030.1460286551649
1442,7,1568569571,1,3,14,0,2,1050.9653,1253.1082932540728,1007.7083377941137
1200,7,1568567377,1,3,14,0,2,1050.9653,1253.1049754274488,1007.7083377941137
1214,7,1568566391,1,3,13,0,2,1068.3188,1238.6651030709916,1031.6921287573562
1078,7,1568563778,1,3,13,0,2,1068.3188,1238.6611516211422,1031.6921287573562
1203,7,1568562530,1,3,12,0,2,1068.3188,1224.2208830611396,1045.1869790949481
1658,7,1568560345,1,3,12,0,2,1068.3188,1224.2175788445609,1045.1869790949481
1199,7,1568559142,1,2,11,0,2,1074.9663,1209.7773783347855,1046.3519209825633
785,7,1568545902,1,2,8,0,1,919.9575,1076.205732373682,942.9392522042609
838,7,1568545464,1,2,8,0,1,919.9575,1076.2050700181383,942.9392522042609
937,7,1568543195,1,2,7,0,1,895.70184,1061.7632574740967,900.2540294138535
862,7,1568542255,1,2,7,0,1,895.70184,1061.7618359804658,900.2540294138535
870,7,1568541490,1,2,6,0,1,879.37286,1047.3222978262331,888.232363734357
741,7,1568540489,1,2,6,0,1,879.37286,1047.3207840867383,888.232363734357
1002,7,1568539739,1,2,6,0,1,879.37286,1047.319649916288,888.232363734357
785,7,1568537788,1,2,5,0,1,809.0949,1032.8783182605168,853.2175325641572
901,7,1568536847,1,2,5,0,1,809.0949,1032.876895254659,853.2175325641572
772,7,1568535010,1,2,5,0,1,809.0949,1032.8741172931689,853.2175325641572
767,7,1568533894,1,1,4,0,1,804.413,1018.4340483471663,857.0876854128848
773,7,1568518882,1,1,0,0,1,829.37164,960.6578215899401,877.1986666116635
1010,7,1568516958,1,1,0,0,1,829.37164,960.654912064678,877.1986666116635
1045,6,1568515999,1,4,23,0,1,1013.71436,1305.5138020318752,1024.000146932601
772,6,1568514845,1,4,23,0,1,1013.71436,1305.5120569216085,1024.000146932601
873,6,1568513974,1,4,23,0,1,1013.71436,1305.510739771659,1024.000146932601
929,6,1568512202,1,4,22,0,1,1034.7255,1291.0696788045686,1031.6955126543505
1073,6,1568511318,1,4,22,0,1,1034.7255,1291.0683419956647,1031.6955126543505
1062,6,1568510344,1,4,22,0,1,1034.7255,1291.0668690863065,1031.6955126543505
1428,6,1568509146,1,4,21,0,1,1043.5829,1276.6266761376676,1027.340205810912
1195,6,1568508636,1,4,21,0,1,1043.5829,1276.625904901761,1027.340205810912
853,6,1568508554,1,4,21,0,1,1043.5829,1276.6257808991252,1027.340205810912
1030,6,1568507490,1,4,21,0,1,1043.5829,1276.6241718893132,1027.340205810912
971,6,1568506784,1,4,21,0,1,1043.5829,1276.6231042568622,1027.340205810912
1111,6,1568505433,1,4,20,0,1,1111.0887,1262.1826799374514,1139.168547929783
1135,6,1568505189,1,4,20,0,1,1111.0887,1262.1823109539985,1139.168547929783
1260,6,1568504358,1,4,20,0,1,1111.0887,1262.1810542931391,1139.168547929783
1069,6,1568503520,1,4,20,0,1,1111.0887,1262.1797870466896,1139.168547929783
1547,6,1568502064,1,4,20,0,1,1111.0887,1262.1775852437884,1139.168547929783
933,6,1568501767,1,4,19,0,1,1271.0328,1247.738754811917,1233.6039732382526
1254,6,1568500865,1,4,19,0,1,1271.0328,1247.7373907829226,1233.6039732382526
1256,6,1568500402,1,4,19,0,1,1271.0328,1247.7366906216978,1233.6039732382526
1239,6,1568499110,1,4,19,0,1,1271.0328,1247.7347368240682,1233.6039732382526
1294,6,1568498253,1,4,18,0,1,1283.9983,1233.295059544928,1230.5408932212858
1486,6,1568497581,1,4,18,0,1,1283.9983,1233.2940433282045,1230.5408932212858
1184,6,1568496851,1,4,18,0,1,1283.9983,1233.2929394022992,1230.5408932212858
1465,6,1568496245,1,4,18,0,1,1283.9983,1233.2920229925755,1230.5408932212858
1185,6,1568495583,1,4,18,0,1,1283.9983,1233.2910218981244,1230.5408932212858
1084,6,1568494500,1,3,17,0,1,1283.9983,1218.8510028556213,1228.9037622906187
1382,6,1568493755,1,3,17,0,1,1283.9983,1218.8498762463075,1228.9037622906187
1476,6,1568492839,1,3,17,0,1,1283.9983,1218.8484910461304,1228.9037622906187
1105,6,1568492003,1,3,17,0,1,1283.9983,1218.847226824135,1228.9037622906187
1325,6,1568491161,1,3,16,0,1,1280.3549,1204.4075722284035,1219.3016489241618
1246,6,1568490537,1,3,16,0,1,1280.3549,1204.406628598589,1219.3016489241618
1243,6,1568489120,1,3,16,0,1,1280.3549,1204.404485772551,1219.3016489241618
1177,6,1568488610,1,3,16,0,1,1280.3549,1204.4037145366449,1219.3016489241618
1200,6,1568487679,1,3,16,0,1,1280.3549,1204.4023066530592,1219.3016489241618
1195,6,1568487171,1,3,15,0,1,1247.6707,1189.9631571412344,1226.0543553972066
1194,6,1568485867,1,3,15,0,1,1247.6707,1189.9611851968782,1226.0543553972066
1314,6,1568485614,1,3,15,0,1,1247.6707,1189.9608026033795,1226.0543553972066
1201,6,1568484399,1,3,15,0,1,1247.6707,1189.9589652472498,1226.0543553972066
1133,6,1568482681,1,3,14,0,1,1244.2888,1175.5179859404323,1227.2139594872135
1167,6,1568481188,1,3,14,0,2,1244.2888,1265.752208356091,1263.6468373210782
1411,6,1568480830,1,3,14,0,2,1244.2888,1265.7516669787294,1263.6468373210782
1346,6,1568479509,1,3,13,0,2,1247.868,1251.3112880261367,1271.0955687784208
1042,6,1568478403,1,3,13,0,1,1247.868,1161.0731353318108,1229.8214502489434
1376,6,1568477887,1,3,13,0,1,1247.868,1161.072355022541,1229.8214502489434
1703,6,1568477394,1,3,13,0,1,1247.868,1161.071609494498,1229.8214502489434
1399,6,1568476250,1,3,12,0,1,1247.868,1146.6314982061315,1229.8262002740885
1420,6,1568475278,1,3,12,0,1,1247.868,1146.6300283212279,1229.8262002740885
1436,6,1568474884,1,3,12,0,1,1247.868,1146.6294325036845,1229.8262002740885
1401,6,1568474135,1,3,12,0,1,1247.868,1146.6282998454615,1229.8262002740885
1316,6,1568472754,1,2,11,0,1,1229.4861,1132.1878301592326,1225.347297071508
1455,6,1568472258,1,2,11,0,1,1229.4861,1132.1870800945082,1225.347297071508
1189,6,1568471610,1,2,11,0,1,1229.4861,1132.1861001712389,1225.347297071508
1488,6,1568470670,1,2,11,0,1,1229.4861,1132.184678677608,1225.347297071508
1405,6,1568469538,1,2,10,0,1,1151.1394,1117.7445855359686,1182.7058264684022
1189,6,1568467911,1,2,10,0,1,1151.1394,1117.742125142205,1182.7058264684022
1425,6,1568467617,1,2,10,0,1,1151.1394,1117.7416805473883,1182.7058264684022
980,6,1568466823,1,2,10,0,1,1151.1394,1117.7404798389382,1182.7058264684022
1307,6,1568466092,1,2,10,0,1,1151.1394,1117.7393744008061,1182.7058264684022
1255,6,1568465345,1,2,9,0,1,1081.9484,1103.2998634666644,1091.9017833107137
1300,6,1568464918,1,2,9,0,1,1081.9484,1103.2992177456215,1091.9017833107137
1022,6,1568463991,1,2,9,0,1,1081.9484,1103.2978159109446,1091.9017833107137
1142,6,1568461389,1,2,8,0,1,1070.9813,1088.855499795223,1104.036969864018
963,6,1568460735,1,2,8,0,1,1070.9813,1088.8545107985904,1104.036969864018
1187,6,1568459947,1,2,8,0,1,1070.9813,1088.853319163504,1104.036969864018
940,6,1568458429,1,2,7,0,1,1061.1592,1074.4126423021396,1046.5408477937453
1033,6,1568458173,1,2,7,0,1,1061.1592,1074.412255171959,1046.5408477937453
955,6,1568457180,1,2,7,0,1,1061.1592,1074.4107535302826,1046.5408477937453
893,6,1568455921,1,2,7,0,1,1061.1592,1074.4088496361535,1046.5408477937453
762,6,1568454978,1,2,6,0,1,964.0926,1059.9690423054678,998.5529413555801
842,6,1568454322,1,2,6,0,1,964.0926,1059.9680502843805,998.5529413555801
906,6,1568453520,1,2,6,0,1,964.0926,1059.966837478112,998.5529413555801
1005,6,1568452140,1,2,6,0,1,964.0926,1059.9647506044832,998.5529413555801
852,6,1568451314,1,2,5,0,1,861.7089,1045.525120204388,900.6406306507027
848,6,1568450696,1,2,5,0,1,861.7089,1045.5241856479367,900.6406306507027
875,6,1568449915,1,2,5,0,1,861.7089,1045.523004598441,900.6406306507027
832,6,1568449151,1,2,5,0,1,861.7089,1045.521849256809,900.6406306507027
758,6,1568448310,1,2,5,0,1,861.7089,1045.5205774736771,900.6406306507027
760,6,1568447675,1,1,4,0,1,821.2915,1031.0812359089898,875.4747253279157
938,6,1568432441,1,1,0,0,1,848.7846,973.3046734373108,908.4492409376923
1037,6,1568430653,1,1,0,0,1,848.7846,973.301969574957,908.4492409376923
1068,5,1568428658,1,4,23,0,1,1043.6661,1318.1592928747048,1062.8225342579042
967,5,1568426705,1,4,23,0,1,1043.6661,1318.1563394948519,1062.8225342579042
1234,5,1568425102,1,4,22,0,1,1064.6774,1303.7155340941702,1077.046630047048
1019,5,1568424035,1,4,22,0,1,1064.6774,1303.7139205476758,1077.046630047048
934,5,1568423291,1,4,22,0,1,1064.6774,1303.7127954505893,1077.046630047048
1106,5,1568422276,1,4,21,0,1,1078.1919,1289.2728792395399,1072.5290946974424
999,5,1568421122,1,4,21,0,1,1078.1919,1289.2711341292736,1072.5290946974424
896,5,1568420562,1,4,21,0,1,1078.1919,1289.270287282004,1072.5290946974424
1047,5,1568419844,1,4,21,0,1,1078.1919,1289.2692015028263,1072.5290946974424
1161,5,1568419305,1,4,21,0,1,1078.1919,1289.2683864123294,1072.5290946974424
1243,5,1568418676,1,4,20,0,1,1151.3458,1274.8290539210054,1144.1306160459615
1050,5,1568418100,1,4,20,0,1,1151.3458,1274.8281828780994,1144.1306160459615
1258,5,1568416851,1,4,20,0,1,1151.3458,1274.8262941062428,1144.1306160459615
1214,5,1568416289,1,4,20,0,1,1151.3458,1274.8254442345185,1144.1306160459615
1298,5,1568415819,1,4,20,0,1,1151.3458,1274.824733487703,1144.1306160459615
1199,5,1568414768,1,4,19,0,1,1368.1527,1260.3847628364726,1320.6891152288624
1580,5,1568414186,1,4,19,0,1,1368.1527,1260.3838827202032,1320.6891152288624
1509,5,1568413926,1,4,19,0,1,1368.1527,1260.3834895411135,1320.6891152288624
1428,5,1568413232,1,4,19,0,1,1368.1527,1260.3824400553901,1320.6891152288624
1343,5,1568412880,1,4,19,0,1,1368.1527,1260.3819077513924,1320.6891152288624
1514,5,1568412448,1,4,19,0,1,1368.1527,1260.3812544692125,1320.6891152288624
1430,5,1568411718,1,4,18,0,1,1412.4574,1245.941769242935,1331.5534732377373
1329,5,1568411457,1,4,18,0,1,1412.4574,1245.9413745516183,1331.5534732377373
1473,5,1568411003,1,4,18,0,1,1412.4574,1245.9406880004392,1331.5534732377373
1514,5,1568410224,1,4,18,0,1,1412.4574,1245.939509975398,1331.5534732377373
1305,5,1568409874,1,4,18,0,1,1412.4574,1245.9389806958545,1331.5534732377373
1383,5,1568409380,1,4,18,0,1,1412.4574,1245.9382336555843,1331.5534732377373
1341,5,1568409036,1,4,18,0,1,1412.4574,1245.9377134494046,1331.5534732377373
1545,5,1568408487,1,4,18,0,1,1412.4574,1245.9368832366347,1331.5534732377373
1571,5,1568407555,1,3,17,0,1,1412.4574,1231.4970925404489,1332.1876207847265
1536,5,1568407345,1,3,17,0,1,1412.4574,1231.4967749727227,1332.1876207847265
1715,5,1568406729,1,3,17,0,1,1412.4574,1231.4958434407265,1332.1876207847265
1394,5,1568405960,1,3,17,0,1,1412.4574,1231.494680537958,1332.1876207847265
1635,5,1568405217,1,3,17,0,1,1412.4574,1231.4935569530983,1332.1876207847265
1626,5,1568404416,1,3,16,0,1,1379.2742,1217.0539643586847,1313.47246725305
1722,5,1568403766,1,3,16,0,1,1379.2742,1217.0529814109607,1313.47246725305
1437,5,1568402855,1,3,16,0,1,1379.2742,1217.0516037719206,1313.47246725305
1369,5,1568401964,1,3,16,0,1,1379.2742,1217.0502563774255,1313.47246725305
1405,5,1568401048,1,3,15,0,1,1321.9971,1202.6104898768756,1277.8048519054948
1356,5,1568400580,1,3,15,0,1,1321.9971,1202.6097821545147,1277.8048519054948
1492,5,1568399897,1,3,15,0,1,1321.9971,1202.6087493032912,1277.8048519054948
1088,5,1568399329,1,3,15,0,1,1321.9971,1202.6078903582036,1277.8048519054948
1349,5,1568398948,1,3,15,0,1,1321.9971,1202.6073141996146,1277.8048519054948
1330,5,1568398466,1,3,15,0,1,1321.9971,1202.606585306072,1277.8048519054948
1243,5,1568397513,1,3,14,0,1,1265.867,1188.1667628531134,1249.6332961606684
1328,5,1568397349,1,3,14,0,1,1265.867,1188.1665148478417,1249.6332961606684
1165,5,1568396748,1,3,14,0,1,1265.867,1188.165605999254,1249.6332961606684
